fpr,tpr,threshold
4.773060029282576999e-01,9.157303370786517016e-01,9.913034439086914062e-01
4.773060029282576999e-01,9.168539325842696153e-01,9.912924170494079590e-01
4.802342606149341275e-01,9.168539325842696153e-01,9.911548495292663574e-01
4.802342606149341275e-01,9.191011235955056646e-01,9.911010265350341797e-01
4.875549048316251688e-01,9.191011235955056646e-01,9.909108877182006836e-01
4.875549048316251688e-01,9.213483146067416030e-01,9.908391833305358887e-01
4.978038067349926932e-01,9.213483146067416030e-01,9.904617071151733398e-01
4.978038067349926932e-01,9.235955056179775413e-01,9.903706908226013184e-01
5.007320644216690653e-01,9.235955056179775413e-01,9.903231859207153320e-01
5.007320644216690653e-01,9.247191011235954550e-01,9.903219938278198242e-01
5.139092240117130173e-01,9.247191011235954550e-01,9.899210333824157715e-01
5.139092240117130173e-01,9.258426966292134797e-01,9.898194074630737305e-01
5.153733528550512588e-01,9.258426966292134797e-01,9.897685647010803223e-01
5.153733528550512588e-01,9.269662921348315043e-01,9.897546172142028809e-01
5.168374816983895004e-01,9.269662921348315043e-01,9.897450804710388184e-01
5.168374816983895004e-01,9.280898876404494180e-01,9.897013902664184570e-01
5.197657393850658725e-01,9.280898876404494180e-01,9.896399378776550293e-01
5.197657393850658725e-01,9.292134831460674427e-01,9.896194338798522949e-01
5.241581259150804861e-01,9.292134831460674427e-01,9.895067214965820312e-01
5.241581259150804861e-01,9.303370786516853563e-01,9.894971847534179688e-01
5.256222547584187277e-01,9.303370786516853563e-01,9.894635081291198730e-01
5.256222547584187277e-01,9.325842696629212947e-01,9.893463253974914551e-01
5.314787701317715829e-01,9.325842696629212947e-01,9.892637133598327637e-01
5.314787701317715829e-01,9.337078651685393194e-01,9.891782999038696289e-01
5.344070278184480660e-01,9.337078651685393194e-01,9.891325831413269043e-01
5.344070278184480660e-01,9.359550561797752577e-01,9.890307784080505371e-01
5.358711566617861966e-01,9.359550561797752577e-01,9.890041351318359375e-01
5.358711566617861966e-01,9.370786516853932824e-01,9.888895153999328613e-01
5.592972181551976174e-01,9.370786516853932824e-01,9.880702495574951172e-01
5.592972181551976174e-01,9.382022471910111960e-01,9.880379438400268555e-01
5.607613469985358590e-01,9.382022471910111960e-01,9.879980087280273438e-01
5.607613469985358590e-01,9.393258426966292207e-01,9.879829287528991699e-01
5.666178623718887142e-01,9.393258426966292207e-01,9.877824783325195312e-01
5.666178623718887142e-01,9.415730337078651591e-01,9.875551462173461914e-01
5.710102489019033278e-01,9.415730337078651591e-01,9.874920845031738281e-01
5.710102489019033278e-01,9.460674157303370357e-01,9.868355989456176758e-01
5.783308931185944246e-01,9.460674157303370357e-01,9.864795804023742676e-01
5.783308931185944246e-01,9.471910112359550604e-01,9.863606691360473633e-01
5.797950219619326662e-01,9.471910112359550604e-01,9.863477349281311035e-01
5.797950219619326662e-01,9.494382022471909988e-01,9.861705303192138672e-01
5.812591508052709077e-01,9.494382022471909988e-01,9.861425161361694336e-01
5.812591508052709077e-01,9.505617977528090234e-01,9.861103892326354980e-01
5.827232796486090383e-01,9.505617977528090234e-01,9.860922098159790039e-01
5.827232796486090383e-01,9.516853932584269371e-01,9.860855937004089355e-01
5.885797950219618935e-01,9.516853932584269371e-01,9.859064817428588867e-01
5.885797950219618935e-01,9.528089887640449618e-01,9.857929944992065430e-01
5.929721815519766182e-01,9.528089887640449618e-01,9.857192039489746094e-01
5.929721815519766182e-01,9.539325842696628754e-01,9.856796264648437500e-01
5.944363103953147487e-01,9.539325842696628754e-01,9.855749607086181641e-01
5.944363103953147487e-01,9.550561797752809001e-01,9.855076670646667480e-01
6.061493411420204591e-01,9.550561797752809001e-01,9.847266674041748047e-01
6.061493411420204591e-01,9.584269662921348631e-01,9.845254421234130859e-01
6.090775988286969422e-01,9.584269662921348631e-01,9.843001365661621094e-01
6.090775988286969422e-01,9.595505617977527768e-01,9.842138886451721191e-01
6.178623718887261695e-01,9.595505617977527768e-01,9.839978218078613281e-01
6.178623718887261695e-01,9.606741573033708015e-01,9.839873313903808594e-01
6.207906295754026527e-01,9.606741573033708015e-01,9.836317300796508789e-01
6.207906295754026527e-01,9.617977528089887151e-01,9.836202263832092285e-01
6.339677891654466046e-01,9.617977528089887151e-01,9.825332760810852051e-01
6.339677891654466046e-01,9.629213483146067398e-01,9.824576377868652344e-01
6.354319180087847352e-01,9.629213483146067398e-01,9.821829795837402344e-01
6.354319180087847352e-01,9.640449438202247645e-01,9.820144176483154297e-01
6.383601756954612183e-01,9.640449438202247645e-01,9.819641709327697754e-01
6.383601756954612183e-01,9.651685393258426782e-01,9.819475412368774414e-01
6.398243045387994599e-01,9.651685393258426782e-01,9.818795919418334961e-01
6.398243045387994599e-01,9.662921348314607028e-01,9.817714691162109375e-01
6.427525622254758320e-01,9.662921348314607028e-01,9.816628098487854004e-01
6.427525622254758320e-01,9.674157303370786165e-01,9.813007116317749023e-01
6.442166910688140735e-01,9.674157303370786165e-01,9.812879562377929688e-01
6.442166910688140735e-01,9.685393258426966412e-01,9.811986684799194336e-01
6.515373352855051703e-01,9.685393258426966412e-01,9.807391166687011719e-01
6.515373352855051703e-01,9.696629213483145548e-01,9.804644584655761719e-01
6.603221083455343976e-01,9.696629213483145548e-01,9.800525903701782227e-01
6.603221083455343976e-01,9.719101123595506042e-01,9.799181222915649414e-01
6.617862371888726392e-01,9.719101123595506042e-01,9.797209501266479492e-01
6.617862371888726392e-01,9.730337078651685179e-01,9.796065092086791992e-01
6.632503660322108807e-01,9.730337078651685179e-01,9.795563220977783203e-01
6.632503660322108807e-01,9.741573033707865426e-01,9.794682264328002930e-01
6.691068814055637359e-01,9.741573033707865426e-01,9.792756438255310059e-01
6.691068814055637359e-01,9.752808988764044562e-01,9.792140126228332520e-01
6.778916544655929632e-01,9.752808988764044562e-01,9.783325791358947754e-01
6.778916544655929632e-01,9.775280898876403946e-01,9.779814481735229492e-01
6.808199121522694464e-01,9.775280898876403946e-01,9.778460860252380371e-01
6.808199121522694464e-01,9.797752808988764439e-01,9.771309494972229004e-01
7.042459736456808672e-01,9.797752808988764439e-01,9.751462340354919434e-01
7.042459736456808672e-01,9.808988764044943576e-01,9.750063419342041016e-01
7.057101024890189978e-01,9.808988764044943576e-01,9.745420813560485840e-01
7.057101024890189978e-01,9.820224719101123823e-01,9.735717773437500000e-01
7.071742313323572393e-01,9.820224719101123823e-01,9.735083580017089844e-01
7.071742313323572393e-01,9.842696629213483206e-01,9.728913307189941406e-01
7.115666178623718530e-01,9.842696629213483206e-01,9.727346301078796387e-01
7.115666178623718530e-01,9.853932584269663453e-01,9.727268218994140625e-01
7.144948755490483361e-01,9.853932584269663453e-01,9.724878668785095215e-01
7.144948755490483361e-01,9.865168539325842589e-01,9.720172286033630371e-01
7.203513909224011913e-01,9.865168539325842589e-01,9.699041843414306641e-01
7.203513909224011913e-01,9.887640449438201973e-01,9.696348905563354492e-01
7.349926793557832738e-01,9.887640449438201973e-01,9.668433666229248047e-01
7.349926793557832738e-01,9.898876404494382220e-01,9.667634963989257812e-01
7.525622254758418395e-01,9.898876404494382220e-01,9.602453708648681641e-01
7.525622254758418395e-01,9.910112359550561356e-01,9.596942663192749023e-01
7.759882869692532603e-01,9.910112359550561356e-01,9.344234466552734375e-01
7.759882869692532603e-01,9.921348314606741603e-01,9.313712716102600098e-01
7.774524158125915019e-01,9.921348314606741603e-01,9.130163192749023438e-01
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
